Freq.	V(n010)/I(V1)
Step Information: 1=1  (Run: 1/11)
4.00866717627248e+005	(9.86478391474937e+001dB,-1.79856685520702e+002°)
4.01790810848885e+005	(9.86478537499298e+001dB,-1.79857014272164e+002°)
4.02717034325404e+005	(9.86478682855159e+001dB,-1.79857342235456e+002°)
4.03645392967550e+005	(9.86478827545724e+001dB,-1.79857669412533e+002°)
4.04575891697387e+005	(9.86478971574178e+001dB,-1.79857995805343e+002°)
4.05508535448328e+005	(9.86479114943693e+001dB,-1.79858321415830e+002°)
4.06443329165157e+005	(9.86479257657427e+001dB,-1.79858646245930e+002°)
4.07380277804057e+005	(9.86479399718521e+001dB,-1.79858970297577e+002°)
4.08319386332636e+005	(9.86479541130101e+001dB,-1.79859293572697e+002°)
4.09260659729955e+005	(9.86479681895280e+001dB,-1.79859616073210e+002°)
4.10204102986551e+005	(9.86479822017154e+001dB,-1.79859937801033e+002°)
4.11149721104466e+005	(9.86479961498807e+001dB,-1.79860258758075e+002°)
4.12097519097274e+005	(9.86480100343306e+001dB,-1.79860578946241e+002°)
4.13047501990105e+005	(9.86480238553704e+001dB,-1.79860898367429e+002°)
4.13999674819673e+005	(9.86480376133040e+001dB,-1.79861217023534e+002°)
4.14954042634306e+005	(9.86480513084339e+001dB,-1.79861534916445e+002°)
4.15910610493965e+005	(9.86480649410611e+001dB,-1.79861852048042e+002°)
4.16869383470278e+005	(9.86480785114851e+001dB,-1.79862168420205e+002°)
4.17830366646564e+005	(9.86480920200042e+001dB,-1.79862484034806e+002°)
4.18793565117861e+005	(9.86481054669151e+001dB,-1.79862798893710e+002°)
4.19758983990950e+005	(9.86481188525131e+001dB,-1.79863112998781e+002°)
4.20726628384386e+005	(9.86481321770923e+001dB,-1.79863426351874e+002°)
4.21696503428524e+005	(9.86481454409452e+001dB,-1.79863738954839e+002°)
4.22668614265545e+005	(9.86481586443630e+001dB,-1.79864050809524e+002°)
4.23642966049483e+005	(9.86481717876355e+001dB,-1.79864361917768e+002°)
4.24619563946254e+005	(9.86481848710512e+001dB,-1.79864672281406e+002°)
4.25598413133684e+005	(9.86481978948971e+001dB,-1.79864981902269e+002°)
4.26579518801534e+005	(9.86482108594591e+001dB,-1.79865290782182e+002°)
4.27562886151527e+005	(9.86482237650214e+001dB,-1.79865598922965e+002°)
4.28548520397380e+005	(9.86482366118672e+001dB,-1.79865906326431e+002°)
4.29536426764828e+005	(9.86482494002781e+001dB,-1.79866212994391e+002°)
4.30526610491651e+005	(9.86482621305346e+001dB,-1.79866518928649e+002°)
4.31519076827705e+005	(9.86482748029157e+001dB,-1.79866824131005e+002°)
4.32513831034949e+005	(9.86482874176992e+001dB,-1.79867128603253e+002°)
4.33510878387469e+005	(9.86482999751616e+001dB,-1.79867432347181e+002°)
4.34510224171511e+005	(9.86483124755779e+001dB,-1.79867735364575e+002°)
4.35511873685508e+005	(9.86483249192221e+001dB,-1.79868037657213e+002°)
4.36515832240105e+005	(9.86483373063668e+001dB,-1.79868339226869e+002°)
4.37522105158191e+005	(9.86483496372832e+001dB,-1.79868640075314e+002°)
4.38530697774925e+005	(9.86483619122413e+001dB,-1.79868940204311e+002°)
4.39541615437763e+005	(9.86483741315099e+001dB,-1.79869239615619e+002°)
4.40554863506492e+005	(9.86483862953566e+001dB,-1.79869538310994e+002°)
4.41570447353251e+005	(9.86483984040475e+001dB,-1.79869836292184e+002°)
4.42588372362565e+005	(9.86484104578476e+001dB,-1.79870133560935e+002°)
4.43608643931371e+005	(9.86484224570208e+001dB,-1.79870430118985e+002°)
4.44631267469047e+005	(9.86484344018294e+001dB,-1.79870725968071e+002°)
4.45656248397441e+005	(9.86484462925349e+001dB,-1.79871021109922e+002°)
4.46683592150901e+005	(9.86484581293973e+001dB,-1.79871315546263e+002°)
4.47713304176300e+005	(9.86484699126753e+001dB,-1.79871609278815e+002°)
4.48745389933070e+005	(9.86484816426267e+001dB,-1.79871902309294e+002°)
4.49779854893225e+005	(9.86484933195080e+001dB,-1.79872194639411e+002°)
4.50816704541397e+005	(9.86485049435743e+001dB,-1.79872486270871e+002°)
4.51855944374859e+005	(9.86485165150796e+001dB,-1.79872777205377e+002°)
4.52897579903557e+005	(9.86485280342770e+001dB,-1.79873067444626e+002°)
4.53941616650140e+005	(9.86485395014179e+001dB,-1.79873356990308e+002°)
4.54988060149985e+005	(9.86485509167531e+001dB,-1.79873645844112e+002°)
4.56036915951232e+005	(9.86485622805317e+001dB,-1.79873934007721e+002°)
4.57088189614811e+005	(9.86485735930020e+001dB,-1.79874221482812e+002°)
4.58141886714469e+005	(9.86485848544109e+001dB,-1.79874508271059e+002°)
4.59198012836804e+005	(9.86485960650045e+001dB,-1.79874794374132e+002°)
4.60256573581291e+005	(9.86486072250273e+001dB,-1.79875079793693e+002°)
4.61317574560315e+005	(9.86486183347230e+001dB,-1.79875364531403e+002°)
4.62381021399195e+005	(9.86486293943341e+001dB,-1.79875648588917e+002°)
4.63446919736223e+005	(9.86486404041018e+001dB,-1.79875931967885e+002°)
4.64515275222684e+005	(9.86486513642664e+001dB,-1.79876214669954e+002°)
4.65586093522894e+005	(9.86486622750670e+001dB,-1.79876496696765e+002°)
4.66659380314223e+005	(9.86486731367417e+001dB,-1.79876778049954e+002°)
4.67735141287132e+005	(9.86486839495271e+001dB,-1.79877058731156e+002°)
4.68813382145199e+005	(9.86486947136591e+001dB,-1.79877338741996e+002°)
4.69894108605149e+005	(9.86487054293725e+001dB,-1.79877618084100e+002°)
4.70977326396887e+005	(9.86487160969008e+001dB,-1.79877896759086e+002°)
4.72063041263524e+005	(9.86487267164765e+001dB,-1.79878174768570e+002°)
4.73151258961414e+005	(9.86487372883312e+001dB,-1.79878452114160e+002°)
4.74241985260178e+005	(9.86487478126951e+001dB,-1.79878728797464e+002°)
4.75335225942738e+005	(9.86487582897975e+001dB,-1.79879004820082e+002°)
4.76430986805349e+005	(9.86487687198668e+001dB,-1.79879280183612e+002°)
4.77529273657624e+005	(9.86487791031300e+001dB,-1.79879554889647e+002°)
4.78630092322571e+005	(9.86487894398134e+001dB,-1.79879828939776e+002°)
4.79733448636621e+005	(9.86487997301420e+001dB,-1.79880102335581e+002°)
4.80839348449661e+005	(9.86488099743399e+001dB,-1.79880375078644e+002°)
4.81947797625059e+005	(9.86488201726302e+001dB,-1.79880647170540e+002°)
4.83058802039704e+005	(9.86488303252347e+001dB,-1.79880918612840e+002°)
4.84172367584031e+005	(9.86488404323745e+001dB,-1.79881189407111e+002°)
4.85288500162052e+005	(9.86488504942696e+001dB,-1.79881459554916e+002°)
4.86407205691393e+005	(9.86488605111389e+001dB,-1.79881729057813e+002°)
4.87528490103317e+005	(9.86488704832002e+001dB,-1.79881997917358e+002°)
4.88652359342764e+005	(9.86488804106706e+001dB,-1.79882266135099e+002°)
4.89778819368377e+005	(9.86488902937660e+001dB,-1.79882533712583e+002°)
4.90907876152534e+005	(9.86489001327013e+001dB,-1.79882800651352e+002°)
4.92039535681381e+005	(9.86489099276905e+001dB,-1.79883066952944e+002°)
4.93173803954866e+005	(9.86489196789465e+001dB,-1.79883332618891e+002°)
4.94310686986765e+005	(9.86489293866813e+001dB,-1.79883597650723e+002°)
4.95450190804720e+005	(9.86489390511060e+001dB,-1.79883862049966e+002°)
4.96592321450266e+005	(9.86489486724306e+001dB,-1.79884125818140e+002°)
4.97737084978865e+005	(9.86489582508642e+001dB,-1.79884388956762e+002°)
4.98884487459941e+005	(9.86489677866149e+001dB,-1.79884651467347e+002°)
5.00034534976907e+005	(9.86489772798899e+001dB,-1.79884913351401e+002°)
5.01187233627201e+005	(9.86489867308954e+001dB,-1.79885174610431e+002°)
5.02342589522316e+005	(9.86489961398368e+001dB,-1.79885435245936e+002°)
5.03500608787833e+005	(9.86490055069183e+001dB,-1.79885695259415e+002°)
5.04661297563456e+005	(9.86490148323434e+001dB,-1.79885954652359e+002°)
5.05824662003042e+005	(9.86490241163145e+001dB,-1.79886213426257e+002°)
5.06990708274632e+005	(9.86490333590332e+001dB,-1.79886471582595e+002°)
5.08159442560488e+005	(9.86490425607002e+001dB,-1.79886729122852e+002°)
5.09330871057123e+005	(9.86490517215152e+001dB,-1.79886986048507e+002°)
5.10504999975333e+005	(9.86490608416769e+001dB,-1.79887242361031e+002°)
5.11681835540235e+005	(9.86490699213834e+001dB,-1.79887498061894e+002°)
5.12861383991292e+005	(9.86490789608315e+001dB,-1.79887753152561e+002°)
5.14043651582353e+005	(9.86490879602175e+001dB,-1.79888007634493e+002°)
5.15228644581683e+005	(9.86490969197365e+001dB,-1.79888261509148e+002°)
5.16416369271997e+005	(9.86491058395828e+001dB,-1.79888514777978e+002°)
5.17606831950494e+005	(9.86491147199500e+001dB,-1.79888767442434e+002°)
5.18800038928887e+005	(9.86491235610305e+001dB,-1.79889019503961e+002°)
5.19995996533442e+005	(9.86491323630161e+001dB,-1.79889270964001e+002°)
5.21194711105006e+005	(9.86491411260975e+001dB,-1.79889521823992e+002°)
5.22396188999045e+005	(9.86491498504648e+001dB,-1.79889772085369e+002°)
5.23600436585675e+005	(9.86491585363070e+001dB,-1.79890021749561e+002°)
5.24807460249697e+005	(9.86491671838124e+001dB,-1.79890270817996e+002°)
5.26017266390631e+005	(9.86491757931683e+001dB,-1.79890519292096e+002°)
5.27229861422747e+005	(9.86491843645613e+001dB,-1.79890767173281e+002°)
5.28445251775105e+005	(9.86491928981771e+001dB,-1.79891014462966e+002°)
5.29663443891582e+005	(9.86492013942005e+001dB,-1.79891261162562e+002°)
5.30884444230912e+005	(9.86492098528156e+001dB,-1.79891507273478e+002°)
5.32108259266718e+005	(9.86492182742056e+001dB,-1.79891752797117e+002°)
5.33334895487544e+005	(9.86492266585527e+001dB,-1.79891997734881e+002°)
5.34564359396895e+005	(9.86492350060386e+001dB,-1.79892242088166e+002°)
5.35796657513264e+005	(9.86492433168439e+001dB,-1.79892485858365e+002°)
5.37031796370175e+005	(9.86492515911486e+001dB,-1.79892729046867e+002°)
5.38269782516211e+005	(9.86492598291318e+001dB,-1.79892971655060e+002°)
5.39510622515050e+005	(9.86492680309717e+001dB,-1.79893213684324e+002°)
5.40754322945503e+005	(9.86492761968459e+001dB,-1.79893455136038e+002°)
5.42000890401546e+005	(9.86492843269309e+001dB,-1.79893696011578e+002°)
5.43250331492355e+005	(9.86492924214028e+001dB,-1.79893936312314e+002°)
5.44502652842343e+005	(9.86493004804367e+001dB,-1.79894176039615e+002°)
5.45757861091192e+005	(9.86493085042067e+001dB,-1.79894415194845e+002°)
5.47015962893892e+005	(9.86493164928866e+001dB,-1.79894653779363e+002°)
5.48276964920774e+005	(9.86493244466489e+001dB,-1.79894891794529e+002°)
5.49540873857545e+005	(9.86493323656658e+001dB,-1.79895129241694e+002°)
5.50807696405324e+005	(9.86493402501085e+001dB,-1.79895366122209e+002°)
5.52077439280677e+005	(9.86493481001473e+001dB,-1.79895602437420e+002°)
5.53350109215657e+005	(9.86493559159520e+001dB,-1.79895838188671e+002°)
5.54625712957830e+005	(9.86493636976915e+001dB,-1.79896073377301e+002°)
5.55904257270323e+005	(9.86493714455340e+001dB,-1.79896308004646e+002°)
5.57185748931849e+005	(9.86493791596468e+001dB,-1.79896542072038e+002°)
5.58470194736750e+005	(9.86493868401968e+001dB,-1.79896775580806e+002°)
5.59757601495029e+005	(9.86493944873497e+001dB,-1.79897008532276e+002°)
5.61047976032389e+005	(9.86494021012709e+001dB,-1.79897240927771e+002°)
5.62341325190268e+005	(9.86494096821247e+001dB,-1.79897472768608e+002°)
5.63637655825873e+005	(9.86494172300749e+001dB,-1.79897704056104e+002°)
5.64936974812221e+005	(9.86494247452845e+001dB,-1.79897934791570e+002°)
5.66239289038171e+005	(9.86494322279157e+001dB,-1.79898164976314e+002°)
5.67544605408465e+005	(9.86494396781302e+001dB,-1.79898394611643e+002°)
5.68852930843759e+005	(9.86494470960887e+001dB,-1.79898623698857e+002°)
5.70164272280665e+005	(9.86494544819514e+001dB,-1.79898852239255e+002°)
5.71478636671784e+005	(9.86494618358776e+001dB,-1.79899080234132e+002°)
5.72796030985746e+005	(9.86494691580262e+001dB,-1.79899307684779e+002°)
5.74116462207244e+005	(9.86494764485550e+001dB,-1.79899534592486e+002°)
5.75439937337073e+005	(9.86494837076215e+001dB,-1.79899760958537e+002°)
5.76766463392167e+005	(9.86494909353822e+001dB,-1.79899986784213e+002°)
5.78096047405634e+005	(9.86494981319930e+001dB,-1.79900212070794e+002°)
5.79428696426796e+005	(9.86495052976092e+001dB,-1.79900436819555e+002°)
5.80764417521227e+005	(9.86495124323852e+001dB,-1.79900661031767e+002°)
5.82103217770786e+005	(9.86495195364751e+001dB,-1.79900884708699e+002°)
5.83445104273660e+005	(9.86495266100320e+001dB,-1.79901107851616e+002°)
5.84790084144395e+005	(9.86495336532083e+001dB,-1.79901330461781e+002°)
5.86138164513943e+005	(9.86495406661559e+001dB,-1.79901552540453e+002°)
5.87489352529691e+005	(9.86495476490260e+001dB,-1.79901774088886e+002°)
5.88843655355503e+005	(9.86495546019692e+001dB,-1.79901995108334e+002°)
5.90201080171758e+005	(9.86495615251352e+001dB,-1.79902215600046e+002°)
5.91561634175387e+005	(9.86495684186733e+001dB,-1.79902435565267e+002°)
5.92925324579913e+005	(9.86495752827319e+001dB,-1.79902655005242e+002°)
5.94292158615486e+005	(9.86495821174591e+001dB,-1.79902873921209e+002°)
5.95662143528923e+005	(9.86495889230019e+001dB,-1.79903092314404e+002°)
5.97035286583749e+005	(9.86495956995071e+001dB,-1.79903310186063e+002°)
5.98411595060232e+005	(9.86496024471206e+001dB,-1.79903527537414e+002°)
5.99791076255421e+005	(9.86496091659876e+001dB,-1.79903744369684e+002°)
6.01173737483190e+005	(9.86496158562530e+001dB,-1.79903960684099e+002°)
6.02559586074269e+005	(9.86496225180607e+001dB,-1.79904176481878e+002°)
6.03948629376291e+005	(9.86496291515542e+001dB,-1.79904391764239e+002°)
6.05340874753825e+005	(9.86496357568763e+001dB,-1.79904606532398e+002°)
6.06736329588416e+005	(9.86496423341691e+001dB,-1.79904820787566e+002°)
6.08135001278628e+005	(9.86496488835742e+001dB,-1.79905034530951e+002°)
6.09536897240079e+005	(9.86496554052327e+001dB,-1.79905247763759e+002°)
6.10942024905482e+005	(9.86496618992847e+001dB,-1.79905460487192e+002°)
6.12350391724683e+005	(9.86496683658701e+001dB,-1.79905672702450e+002°)
6.13762005164704e+005	(9.86496748051280e+001dB,-1.79905884410730e+002°)
6.15176872709777e+005	(9.86496812171969e+001dB,-1.79906095613223e+002°)
6.16595001861391e+005	(9.86496876022147e+001dB,-1.79906306311122e+002°)
6.18016400138325e+005	(9.86496939603188e+001dB,-1.79906516505612e+002°)
6.19441075076690e+005	(9.86497002916459e+001dB,-1.79906726197880e+002°)
6.20869034229972e+005	(9.86497065963321e+001dB,-1.79906935389105e+002°)
6.22300285169068e+005	(9.86497128745130e+001dB,-1.79907144080466e+002°)
6.23734835482327e+005	(9.86497191263236e+001dB,-1.79907352273139e+002°)
6.25172692775593e+005	(9.86497253518983e+001dB,-1.79907559968297e+002°)
6.26613864672243e+005	(9.86497315513709e+001dB,-1.79907767167108e+002°)
6.28058358813225e+005	(9.86497377248746e+001dB,-1.79907973870739e+002°)
6.29506182857104e+005	(9.86497438725422e+001dB,-1.79908180080355e+002°)
6.30957344480100e+005	(9.86497499945056e+001dB,-1.79908385797115e+002°)
6.32411851376126e+005	(9.86497560908965e+001dB,-1.79908591022178e+002°)
6.33869711256833e+005	(9.86497621618459e+001dB,-1.79908795756698e+002°)
6.35330931851650e+005	(9.86497682074841e+001dB,-1.79909000001829e+002°)
6.36795520907821e+005	(9.86497742279410e+001dB,-1.79909203758718e+002°)
6.38263486190454e+005	(9.86497802233459e+001dB,-1.79909407028512e+002°)
6.39734835482553e+005	(9.86497861938276e+001dB,-1.79909609812355e+002°)
6.41209576585067e+005	(9.86497921395143e+001dB,-1.79909812111388e+002°)
6.42687717316924e+005	(9.86497980605336e+001dB,-1.79910013926747e+002°)
6.44169265515082e+005	(9.86498039570126e+001dB,-1.79910215259569e+002°)
6.45654229034560e+005	(9.86498098290780e+001dB,-1.79910416110985e+002°)
6.47142615748487e+005	(9.86498156768557e+001dB,-1.79910616482124e+002°)
6.48634433548142e+005	(9.86498215004714e+001dB,-1.79910816374113e+002°)
6.50129690342994e+005	(9.86498273000498e+001dB,-1.79911015788076e+002°)
6.51628394060746e+005	(9.86498330757156e+001dB,-1.79911214725133e+002°)
6.53130552647375e+005	(9.86498388275926e+001dB,-1.79911413186404e+002°)
6.54636174067177e+005	(9.86498445558042e+001dB,-1.79911611173002e+002°)
6.56145266302808e+005	(9.86498502604733e+001dB,-1.79911808686041e+002°)
6.57657837355322e+005	(9.86498559417223e+001dB,-1.79912005726631e+002°)
6.59173895244223e+005	(9.86498615996730e+001dB,-1.79912202295879e+002°)
6.60693448007497e+005	(9.86498672344467e+001dB,-1.79912398394889e+002°)
6.62216503701663e+005	(9.86498728461643e+001dB,-1.79912594024762e+002°)
6.63743070401810e+005	(9.86498784349460e+001dB,-1.79912789186599e+002°)
6.65273156201642e+005	(9.86498840009118e+001dB,-1.79912983881494e+002°)
6.66806769213522e+005	(9.86498895441808e+001dB,-1.79913178110542e+002°)
6.68343917568515e+005	(9.86498950648719e+001dB,-1.79913371874834e+002°)
6.69884609416426e+005	(9.86499005631035e+001dB,-1.79913565175457e+002°)
6.71428852925852e+005	(9.86499060389934e+001dB,-1.79913758013497e+002°)
6.72976656284217e+005	(9.86499114926587e+001dB,-1.79913950390038e+002°)
6.74528027697821e+005	(9.86499169242166e+001dB,-1.79914142306159e+002°)
6.76082975391880e+005	(9.86499223337832e+001dB,-1.79914333762937e+002°)
6.77641507610574e+005	(9.86499277214745e+001dB,-1.79914524761448e+002°)
6.79203632617083e+005	(9.86499330874058e+001dB,-1.79914715302764e+002°)
6.80769358693639e+005	(9.86499384316921e+001dB,-1.79914905387955e+002°)
6.82338694141567e+005	(9.86499437544478e+001dB,-1.79915095018087e+002°)
6.83911647281327e+005	(9.86499490557869e+001dB,-1.79915284194226e+002°)
6.85488226452559e+005	(9.86499543358229e+001dB,-1.79915472917432e+002°)
6.87068440014129e+005	(9.86499595946687e+001dB,-1.79915661188766e+002°)
6.88652296344173e+005	(9.86499648324370e+001dB,-1.79915849009284e+002°)
6.90239803840138e+005	(9.86499700492399e+001dB,-1.79916036380040e+002°)
6.91830970918832e+005	(9.86499752451889e+001dB,-1.79916223302086e+002°)
6.93425806016465e+005	(9.86499804203953e+001dB,-1.79916409776470e+002°)
6.95024317588692e+005	(9.86499855749699e+001dB,-1.79916595804240e+002°)
6.96626514110664e+005	(9.86499907090228e+001dB,-1.79916781386439e+002°)
6.98232404077066e+005	(9.86499958226639e+001dB,-1.79916966524108e+002°)
6.99841996002168e+005	(9.86500009160025e+001dB,-1.79917151218286e+002°)
7.01455298419866e+005	(9.86500059891477e+001dB,-1.79917335470011e+002°)
7.03072319883727e+005	(9.86500110422078e+001dB,-1.79917519280315e+002°)
7.04693068967041e+005	(9.86500160752909e+001dB,-1.79917702650230e+002°)
7.06317554262855e+005	(9.86500210885047e+001dB,-1.79917885580785e+002°)
7.07945784384031e+005	(9.86500260819562e+001dB,-1.79918068073007e+002°)
7.09577767963282e+005	(9.86500310557523e+001dB,-1.79918250127919e+002°)
7.11213513653222e+005	(9.86500360099991e+001dB,-1.79918431746542e+002°)
7.12853030126412e+005	(9.86500409448026e+001dB,-1.79918612929897e+002°)
7.14496326075405e+005	(9.86500458602682e+001dB,-1.79918793678999e+002°)
7.16143410212794e+005	(9.86500507565010e+001dB,-1.79918973994862e+002°)
7.17794291271253e+005	(9.86500556336055e+001dB,-1.79919153878499e+002°)
7.19448978003591e+005	(9.86500604916859e+001dB,-1.79919333330919e+002°)
7.21107479182791e+005	(9.86500653308459e+001dB,-1.79919512353128e+002°)
7.22769803602061e+005	(9.86500701511890e+001dB,-1.79919690946131e+002°)
7.24435960074880e+005	(9.86500749528179e+001dB,-1.79919869110930e+002°)
7.26105957435045e+005	(9.86500797358353e+001dB,-1.79920046848525e+002°)
